,fare_amount,pickup_datetime,passenger_count,distance_travelled,fare_per_km
74844,4.1,2012-06-25 18:51:00+00:00,2,0.4687126344983796,8.747363945902283
46342,3.5,2014-10-26 18:01:21+00:00,1,0.4001233856503017,8.747301771206436
24075,3.7,2012-02-26 00:32:20+00:00,2,0.4229898639646044,8.747254521232723
73522,2.9,2011-02-03 02:39:00+00:00,1,0.33169567511901704,8.742953910868568
28275,3.3,2009-09-06 12:23:23+00:00,1,0.3774921090341437,8.741904588266555
116347,4.0,2014-01-16 20:27:17+00:00,2,0.45773331743963463,8.738712799789838
184189,4.0,2013-01-06 13:24:00+00:00,3,0.4577723000979686,8.737968634502248
132318,4.0,2012-11-09 21:20:00+00:00,1,0.45799483199784974,8.733723004146867
22963,3.3,2009-09-10 08:15:00+00:00,1,0.37785898308441856,8.733416824082061
52943,2.9,2009-12-21 11:18:00+00:00,5,0.33208213003726955,8.732779447284722
11159,4.0,2015-06-09 11:48:30+00:00,1,0.45813991076867955,8.730957303607738
96308,4.0,2014-03-01 18:52:00+00:00,2,0.4582231253723228,8.729371737294699
82017,3.0,2015-05-09 20:27:05+00:00,1,0.34405783806879464,8.719464194854783
155360,4.1,2009-10-15 15:06:58+00:00,1,0.47035274621954737,8.716862042272918
635,3.7,2010-01-23 16:36:30+00:00,1,0.4245325711498721,8.715467908571366
199194,4.0,2014-12-17 15:55:00+00:00,5,0.4590121180957469,8.714366881193378
30874,3.5,2013-04-06 20:59:00+00:00,3,0.401655301399621,8.713939509334962
80130,4.0,2013-04-04 12:57:19+00:00,1,0.45905690970612567,8.713516593314495
126163,4.0,2013-03-17 03:58:20+00:00,1,0.4590909239344204,8.712871005420675
59828,4.0,2013-09-06 20:45:01+00:00,1,0.45913844539507676,8.711969211286812
60783,3.7,2009-03-10 11:54:00+00:00,5,0.42473461524972667,8.711322004740657
31598,3.3,2010-05-15 05:05:13+00:00,1,0.37896950956716674,8.707824552347327
115429,4.0,2014-02-05 08:19:10+00:00,2,0.45937255480805667,8.707529342216258
93945,3.7,2011-01-13 20:19:13+00:00,1,0.4249554728131551,8.70679456251366
101777,4.0,2015-01-16 19:52:15+00:00,2,0.459501848346054,8.705079238304984
109432,4.0,2014-08-22 10:58:00+00:00,1,0.45971558092724407,8.701032042316294
131795,3.5,2013-01-18 18:17:00+00:00,1,0.40226167359891907,8.70080405296013
27771,2.9,2011-08-09 16:02:00+00:00,5,0.333434171091527,8.697368930444611
199738,4.1,2011-01-15 15:54:00+00:00,2,0.4714823773249201,8.695977192747762
127489,2.9,2010-06-19 07:35:57+00:00,1,0.33351136263267556,8.695355915636423
130636,4.1,2012-04-22 17:00:00+00:00,3,0.4717775739948554,8.690536019511407
78682,2.9,2009-01-28 15:57:00+00:00,3,0.3337015934325289,8.69039901838632
34022,3.0,2013-06-03 06:29:00+00:00,1,0.3452804095997837,8.688590248943795
136995,3.5,2014-02-15 12:28:00+00:00,1,0.4028477879692616,8.688145012892711
105158,3.5,2012-10-17 12:59:00+00:00,1,0.40286899659172076,8.687687634466949
142663,3.7,2010-05-20 07:13:00+00:00,1,0.42601100210373705,8.685221700210974
39561,3.7,2011-01-25 09:40:00+00:00,1,0.42601878227264317,8.68506308633143
43259,3.0,2013-08-13 06:45:00+00:00,6,0.34543845743977447,8.684614973777306
114372,3.7,2012-03-27 16:53:00+00:00,1,0.4260555075573904,8.684314448162846
177089,4.0,2014-01-14 20:08:53+00:00,1,0.46060626603673255,8.684206653152668
125632,4.1,2010-01-25 21:21:31+00:00,2,0.4721756703481635,8.683208935726872
162867,3.3,2011-10-23 18:54:00+00:00,1,0.38024831674620435,8.678539403509248
80172,3.7,2010-11-13 05:39:00+00:00,1,0.42634746138215646,8.678367611255707
111111,4.1,2010-04-24 19:01:00+00:00,4,0.47244953018763375,8.67817563152551
21890,4.1,2009-09-15 10:15:29+00:00,1,0.4727165049285834,8.67327448323264
42700,4.0,2015-02-16 19:02:47+00:00,3,0.46122944119783266,8.672473269728464
108138,4.1,2012-05-06 19:18:51+00:00,2,0.4729895484255047,8.66826764702972
192091,4.1,2011-07-18 21:49:00+00:00,3,0.47300110050305216,8.668055942448158
169230,3.0,2012-09-25 15:30:18+00:00,1,0.3462842378464146,8.66340327430835
31747,3.0,2013-04-08 15:26:57+00:00,1,0.3464991047040718,8.658031028859817
153228,3.5,2014-02-12 15:01:48+00:00,1,0.4042811060037753,8.657342497641519
94468,4.0,2013-12-29 22:48:00+00:00,1,0.4620971890216129,8.656187691747492
72724,4.1,2012-02-13 18:25:00+00:00,1,0.47366991629443334,8.655816759642887
180842,3.3,2011-02-03 22:15:59+00:00,1,0.3812497873298984,8.65574253329218
196421,3.7,2012-01-16 23:20:39+00:00,2,0.4276092052201456,8.65276040560243
144064,2.9,2011-07-26 21:28:27+00:00,2,0.33515914663153124,8.652605871407754
129839,3.5,2013-09-24 15:58:00+00:00,1,0.40454562432437685,8.651681762335896
36193,4.1,2011-11-18 19:11:00+00:00,5,0.4739233631214625,8.65118776376763
197921,3.3,2012-02-04 04:10:00+00:00,1,0.38162052424991205,8.647333647702153
4132,3.5,2015-05-13 10:15:50+00:00,1,0.4047751190761794,8.646776531097244
52779,3.3,2012-01-04 13:20:17+00:00,1,0.38171428818309816,8.645209524923725
190765,3.7,2009-01-28 00:18:00+00:00,5,0.42824576993847036,8.639898534272994
176608,4.0,2015-05-06 14:12:52+00:00,5,0.46298599135867724,8.63957025624385
6565,3.3,2010-12-13 11:12:00+00:00,1,0.38203108815619774,8.638040469237303
180863,2.9,2009-12-24 12:13:00+00:00,1,0.33573680691437857,8.637718415960196
129676,4.1,2010-04-15 01:27:00+00:00,1,0.4749795077734549,8.631951342952517
102779,3.7,2010-02-21 13:21:00+00:00,1,0.4287586208845395,8.629564094517354
176082,3.3,2010-07-20 21:27:00+00:00,1,0.38241418992994103,8.629386897501282
158523,3.3,2011-09-21 20:01:00+00:00,5,0.38252257754417734,8.626941764290722
91050,3.7,2011-04-13 12:17:51+00:00,1,0.42899566641623876,8.62479574889231
132589,3.3,2010-01-03 17:29:40+00:00,1,0.38280751325813545,8.620520459259476
11128,4.1,2010-06-15 14:10:00+00:00,1,0.4756869821372605,8.619113311822638
19824,3.3,2010-02-15 20:58:50+00:00,1,0.3830385636613395,8.615320526623707
161970,4.0,2013-01-27 00:20:00+00:00,6,0.46431405684566196,8.6148587169085
77222,2.9,2010-04-18 02:53:21+00:00,1,0.3366852458827191,8.613386049622695
98012,4.0,2013-04-10 11:59:00+00:00,1,0.4647067366733038,8.607579112441538
181409,3.0,2015-05-03 08:25:01+00:00,1,0.34853759491469205,8.607392843042597
10442,2.9,2009-02-15 07:40:00+00:00,5,0.33695027267296584,8.606611227807658
107683,3.5,2014-04-06 18:32:00+00:00,5,0.4067984224994131,8.60376984378559
84881,4.0,2014-04-12 10:42:10+00:00,1,0.4650078898126517,8.602004584506235
117454,3.7,2010-07-03 12:31:00+00:00,1,0.43014006649707703,8.601849230488142
156968,3.3,2010-07-02 03:11:00+00:00,1,0.38372581341192563,8.599890558984846
167943,2.9,2009-07-12 18:33:00+00:00,1,0.3372318113803673,8.599425979801946
188894,4.1,2010-05-14 11:33:54+00:00,2,0.47678516887518213,8.599260773300902
15738,4.1,2010-04-10 03:30:00+00:00,6,0.47684004640649297,8.598271120259188
188259,3.5,2013-01-12 02:34:17+00:00,1,0.4071781986752924,8.595745085043474
19223,3.5,2015-06-28 14:16:40+00:00,6,0.4072237066539396,8.594784495133322
51850,2.5,2013-02-21 22:28:03+00:00,1,0.29089507693101074,8.594164007089418
86020,3.5,2012-10-15 08:48:00+00:00,1,0.4073439338258575,8.5922477527216
3572,4.0,2015-02-13 07:17:46+00:00,1,0.46563602207908855,8.590400678495183
89252,4.1,2012-03-15 09:27:26+00:00,1,0.4774597461328475,8.587111339139412
85460,4.1,2010-12-09 01:28:00+00:00,1,0.47748385379490244,8.586677784838995
54452,3.7,2011-12-13 15:18:37+00:00,1,0.43101446375541547,8.584398694563557
72114,3.3,2009-11-03 15:34:37+00:00,2,0.38444843672209317,8.583725890880592
197638,3.7,2010-03-23 18:44:58+00:00,1,0.43119564716132514,8.580791629873998
88387,4.0,2013-10-27 02:48:01+00:00,1,0.46629839304527887,8.57819812304519
185745,3.5,2015-05-13 22:46:30+00:00,3,0.40811671516462666,8.575978071832136
71272,4.1,2009-01-07 09:46:00+00:00,5,0.4781874917171481,8.57404275732328
194032,2.9,2011-02-11 14:05:00+00:00,1,0.33826238314301077,8.573226419840886
140218,2.9,2011-12-15 10:30:55+00:00,1,0.3383394620634313,8.57127330732799
57630,3.0,2013-09-17 12:50:49+00:00,1,0.35003200722032835,8.570644792810745
97677,4.0,2013-05-30 23:32:00+00:00,2,0.4667170852611836,8.570502615651032
35863,4.0,2014-10-09 15:15:22+00:00,1,0.46682723084704975,8.568480447770947
44,3.3,2012-07-12 00:59:02+00:00,1,0.3851987079578982,8.567006928695841
125959,3.7,2011-12-30 14:15:42+00:00,1,0.43203310319607446,8.564158562453459
28010,3.3,2010-04-13 19:26:00+00:00,5,0.3853395903267098,8.563874781727199
44579,4.1,2011-04-22 00:20:46+00:00,3,0.47891946515410155,8.56093831701066
157635,2.9,2012-07-19 14:47:28+00:00,1,0.3388104305392908,8.55935868144324
164271,2.9,2011-11-28 19:27:00+00:00,1,0.3388326566925631,8.558797219570515
116576,4.1,2010-02-08 15:25:00+00:00,1,0.4790627689679638,8.558377451941329
168739,3.5,2013-04-13 13:16:00+00:00,6,0.409002740531617,8.557399873288723
162576,3.3,2011-12-10 03:05:00+00:00,4,0.38571382867102294,8.555565693276153
177060,4.1,2012-03-15 22:50:34+00:00,2,0.4792800293266041,8.554497890847994
87563,3.7,2009-01-27 14:53:14+00:00,2,0.432523092555935,8.55445654504911
157233,3.7,2012-03-17 14:56:00+00:00,1,0.43254494348186917,8.55402439851916
62965,3.7,2010-04-24 10:18:00+00:00,6,0.43276427864324224,8.549689016847363
94210,3.7,2009-06-11 16:24:20+00:00,1,0.43292079903744934,8.546597918664416
111698,4.1,2010-02-17 10:54:00+00:00,1,0.47986682398448016,8.544037210066854
53824,3.5,2013-05-16 13:54:00+00:00,1,0.40981814151845786,8.540373510630356
87128,3.3,2009-08-16 15:27:00+00:00,1,0.3867846616827982,8.531879174428916
163277,3.7,2012-01-30 18:35:17+00:00,1,0.4337991773605746,8.529292338709425
110602,4.1,2011-07-02 08:46:12+00:00,1,0.48074070764493115,8.52850598004321
8654,3.3,2010-02-05 02:34:46+00:00,1,0.3869941375337572,8.52726095808659
58842,4.1,2012-08-27 15:01:00+00:00,1,0.48083042527373066,8.526914655340127
90334,3.7,2011-10-02 19:47:32+00:00,1,0.4339245442256568,8.526828106952768
155376,3.7,2009-11-13 19:46:00+00:00,2,0.43393694501570496,8.52658443236745
62601,4.0,2014-08-05 18:55:37+00:00,2,0.469190668695119,8.525318739020378
37740,4.0,2014-01-15 14:27:00+00:00,2,0.46920917407133717,8.524982504693849
43347,4.0,2013-09-02 15:20:00+00:00,6,0.46934697733280784,8.522479515541127
1688,3.5,2013-06-15 13:35:00+00:00,1,0.410724699557503,8.521523063430926
41550,4.0,2013-12-26 19:15:02+00:00,2,0.4694002948664531,8.52151147697515
57395,4.1,2011-01-15 23:03:00+00:00,1,0.48116864427394856,8.520920988495886
127279,4.1,2009-02-03 11:58:00+00:00,5,0.48117738976617375,8.520766119107089
72015,3.5,2014-07-15 21:06:00+00:00,1,0.4108537935363121,8.518845523792548
20714,2.5,2010-06-04 12:44:47+00:00,1,0.2935188787596719,8.517339704227188
134087,3.7,2011-02-02 21:19:04+00:00,1,0.43444136888688356,8.516684332986202
24714,3.3,2009-08-28 11:48:14+00:00,2,0.3875022661149324,8.516079229898558
35268,4.0,2013-07-28 15:43:13+00:00,2,0.4698083544409057,8.514109981633235
60568,3.7,2009-03-28 22:59:00+00:00,5,0.4346280087269888,8.513027061548975
94703,3.5,2014-03-14 16:23:00+00:00,1,0.4113614612499206,8.50833228121385
56293,3.0,2014-02-21 14:32:02+00:00,1,0.3526390748157019,8.507281847786937
70157,4.0,2012-11-19 20:02:04+00:00,1,0.4702205009176412,8.506647396687192
161448,3.0,2012-09-05 19:41:34+00:00,3,0.3527115157618707,8.505534596793309
40794,4.0,2014-05-29 19:00:00+00:00,5,0.4703665459664325,8.504006150738148
36579,4.1,2012-04-25 11:27:00+00:00,1,0.4823260212565853,8.500474407991566
42967,3.7,2012-03-04 10:49:11+00:00,1,0.43532497463647946,8.499397497443619
104104,4.0,2013-09-18 23:26:48+00:00,1,0.4706688122059712,8.498544828692717
153571,3.7,2011-10-28 18:40:00+00:00,1,0.4354270085051874,8.497405828595772
64504,3.7,2011-05-19 22:23:24+00:00,1,0.4354581297458273,8.496798537576172
8793,4.0,2014-06-07 00:41:00+00:00,2,0.47077045414848345,8.49670994590153
92677,3.0,2014-11-01 11:02:00+00:00,1,0.35318215626381017,8.494200363166545
37362,3.3,2012-06-17 19:52:06+00:00,1,0.38851576741078475,8.493863767724129
117019,4.1,2010-08-27 19:43:00+00:00,3,0.4827491271938909,8.493024159012679
35002,4.1,2012-04-12 13:29:02+00:00,1,0.4830933929385148,8.486971794544544
48345,3.7,2011-02-05 20:15:00+00:00,1,0.4360644307506111,8.484984646950169
64484,4.1,2009-05-04 12:55:00+00:00,1,0.4833257876839029,8.482891052942156
53885,3.7,2010-01-12 07:33:00+00:00,1,0.4362171294695101,8.482014460320766
142521,3.7,2009-02-15 09:02:42+00:00,1,0.43621769722695647,8.482003420587851
179273,4.0,2012-11-05 15:54:18+00:00,1,0.47159774353243966,8.481804789901107
20445,3.7,2010-09-03 16:30:00+00:00,2,0.436284720742802,8.480700386895325
134298,4.0,2015-02-19 12:20:57+00:00,1,0.47167867203286,8.480349520067627
189677,3.3,2012-03-07 18:43:14+00:00,1,0.3891653600736215,8.479685857383895
20631,3.5,2013-03-11 16:51:00+00:00,5,0.412814304859825,8.478388366867417
101839,3.7,2009-11-03 11:22:31+00:00,1,0.43642424767288407,8.477989066210833
21206,3.3,2012-01-20 12:58:10+00:00,1,0.38933746783725803,8.47593738750926
78162,4.1,2009-08-31 09:29:00+00:00,5,0.48380555628919714,8.47447894448985
168730,4.0,2013-09-03 23:52:30+00:00,1,0.47205256180553606,8.473632649509518
29671,3.5,2013-08-02 23:32:24+00:00,1,0.4130653346196769,8.47323584590454
91251,3.0,2013-11-30 18:26:00+00:00,1,0.35431806627893697,8.466968764833599
59151,3.7,2011-03-08 21:20:41+00:00,1,0.437027333384303,8.466289674257926
27433,3.7,2010-09-24 23:45:06+00:00,1,0.4370456856636882,8.465934160592981
901,3.3,2009-07-26 03:35:00+00:00,4,0.3898741660405503,8.464269468053882
117455,4.1,2010-11-25 10:57:48+00:00,1,0.48454797326447474,8.461494477786513
56797,3.5,2015-04-11 03:14:01+00:00,2,0.4136530734821266,8.461196650944817
79840,3.5,2013-02-03 17:17:21+00:00,1,0.41367412516004864,8.460766064703384
197440,3.7,2011-05-13 14:34:28+00:00,2,0.43735814435422465,8.459885903035339
4431,3.3,2009-07-08 00:05:00+00:00,1,0.3901118745926315,8.459111898211187
195515,4.1,2009-11-04 15:27:00+00:00,3,0.4847749540085275,8.457532647051478
124501,3.3,2010-04-02 12:44:39+00:00,1,0.3903330521077827,8.454318644501493
59873,3.5,2014-10-28 12:20:07+00:00,2,0.4139946276110004,8.454215988736662
20792,3.7,2009-10-19 16:44:00+00:00,5,0.43769978846906527,8.453282586545047
74309,4.1,2009-11-07 19:06:07+00:00,1,0.48502232230026276,8.453219184954982
196482,4.1,2012-01-07 12:42:05+00:00,1,0.48506060100488035,8.45255209659617
117522,3.7,2012-08-18 13:47:00+00:00,1,0.4379568024664366,8.448321796037304
167593,4.0,2014-12-23 00:50:00+00:00,2,0.47355290779404036,8.446785848350649
60478,3.7,2012-01-17 20:24:08+00:00,1,0.43803754122148897,8.446764607623289
167775,3.7,2011-06-28 11:52:15+00:00,2,0.43809745633157504,8.445609410705291
21140,4.1,2010-05-07 12:51:00+00:00,1,0.48548020966548483,8.445246414524421
107092,4.0,2012-09-27 16:22:00+00:00,5,0.4736405869750613,8.445222200120728
12049,2.5,2010-09-04 16:18:35+00:00,1,0.29606621548221596,8.444057002343685
198174,4.0,2013-12-21 21:40:06+00:00,1,0.4737389538689888,8.443468638861791
186355,4.0,2015-02-07 19:05:34+00:00,2,0.4737667919631604,8.442972508531234
125468,4.0,2014-11-11 08:22:03+00:00,2,0.4738426289123926,8.441621238640284
188861,3.0,2013-04-27 04:59:00+00:00,1,0.3554402240487915,8.440237758763589
178700,4.1,2012-01-26 08:12:00+00:00,1,0.48581058014936457,8.439503311639358
135774,4.1,2009-10-28 07:57:12+00:00,1,0.48591340269069694,8.437717456025414
90840,3.7,2010-10-17 16:14:05+00:00,2,0.4385376424586442,8.437132053832585
136588,3.3,2012-02-22 03:16:10+00:00,1,0.3911507938512475,8.436644005009924
130134,4.2,2009-03-03 03:08:17+00:00,1,0.49783335765874587,8.43655800758737
138614,3.5,2014-01-07 02:13:00+00:00,2,0.41492905433551197,8.435176962011191
132960,3.3,2011-07-15 11:57:12+00:00,1,0.391409814417464,8.431060945447667
163899,4.1,2009-05-14 09:22:00+00:00,1,0.4863574611535504,8.430013575355776
64183,2.9,2009-11-12 07:12:48+00:00,1,0.3440331596284076,8.429420010362689
173724,4.1,2011-04-29 00:47:45+00:00,1,0.4864315129357508,8.42873023430441
179175,3.7,2012-02-20 08:46:51+00:00,2,0.4390250137467809,8.427765808656341
170140,2.9,2009-04-28 00:55:20+00:00,3,0.3441247318132246,8.427176927155555
40774,3.0,2013-10-25 18:02:19+00:00,1,0.35611794318794476,8.424175353660067
116460,4.0,2013-02-27 13:36:00+00:00,1,0.47487740843178383,8.423226561165418
104758,4.1,2010-11-14 15:42:00+00:00,5,0.4867606725594376,8.423030518143092
50636,3.0,2015-04-14 17:22:30+00:00,1,0.35619604642680996,8.42232818161397
84592,4.1,2012-02-08 01:00:00+00:00,1,0.4868227172024935,8.421957018687376
102435,2.9,2010-04-12 19:34:00+00:00,2,0.3443800112429569,8.420930092699477
13109,4.1,2011-09-13 18:03:00+00:00,5,0.48689378040758113,8.420727815762753
101552,3.7,2009-12-01 09:37:00+00:00,1,0.43947391999018753,8.419157159730009
2044,3.5,2013-04-06 13:03:48+00:00,1,0.41577455092534416,8.418023643367375
131903,3.7,2011-03-22 13:36:00+00:00,3,0.43954007853277977,8.417889927923977
43419,3.5,2013-09-28 18:17:00+00:00,3,0.4158358883621791,8.416781951613608
56759,4.0,2012-10-14 02:51:00+00:00,1,0.4754817158294181,8.412521169236765
169309,3.5,2014-05-12 20:03:35+00:00,1,0.416269431333881,8.408015906391944
48365,3.0,2013-05-20 16:36:14+00:00,1,0.3568785410625626,8.406221318513193
120561,3.7,2012-04-18 12:48:36+00:00,1,0.4401930631999608,8.405402786457016
45539,4.0,2015-01-18 14:16:53+00:00,1,0.47590452776323183,8.405047161034886
68526,3.3,2012-08-04 02:28:04+00:00,1,0.39263190432405054,8.404818772130177
16758,4.1,2009-02-03 15:27:00+00:00,1,0.48783969908569375,8.404400067653771
130414,4.1,2012-04-17 01:02:30+00:00,1,0.48803090006016847,8.401107387861133
154509,3.3,2011-03-27 01:02:06+00:00,4,0.39283442547977815,8.400485766922362
45986,4.1,2011-11-11 09:37:00+00:00,5,0.48812834413042855,8.399430291850608
149267,3.3,2010-12-02 12:37:35+00:00,1,0.39289103680538695,8.399275348280874
155728,3.7,2010-12-28 18:59:34+00:00,1,0.4408664099573224,8.392564995727787
17873,3.3,2011-09-24 20:55:00+00:00,2,0.39326633063286404,8.39125992476771
160340,3.5,2014-11-22 10:28:00+00:00,6,0.41715337045668643,8.390199499451029
177416,4.1,2010-11-17 20:33:00+00:00,2,0.4886943675785698,8.389701768643409
60011,3.7,2010-06-02 17:41:27+00:00,1,0.44102379063812663,8.389570083388001
46155,3.5,2013-01-28 20:14:06+00:00,1,0.4172968915315319,8.387313855021928
54516,4.0,2015-04-13 05:54:24+00:00,1,0.4769709548267419,8.386254885170077
110097,3.7,2011-09-26 19:43:15+00:00,1,0.44121038350583136,8.38602203919142
107592,4.1,2009-05-14 19:22:32+00:00,1,0.4889629756727985,8.385092949744347
77128,3.0,2013-05-12 11:59:42+00:00,1,0.3579955064032711,8.379993453383157
73358,4.0,2012-12-28 21:25:00+00:00,1,0.477546479219368,8.376148027598672
90270,4.1,2011-01-04 19:30:34+00:00,1,0.48967580033689356,8.372886708265403
80837,4.0,2013-06-14 21:01:16+00:00,1,0.4777693447446789,8.37224079777996
109846,3.3,2011-12-16 02:55:07+00:00,1,0.3941606845558952,8.372220085111083
51292,2.9,2011-03-22 21:51:55+00:00,1,0.34641491172938477,8.371464107946501
60789,3.5,2014-10-20 11:41:32+00:00,1,0.4182204486827678,8.368792131096512
20839,3.7,2009-03-30 18:21:00+00:00,1,0.44214462374363234,8.368302589935736
99464,3.5,2013-05-01 22:38:00+00:00,1,0.41824667736574267,8.368267315461225
188604,3.7,2011-08-23 11:57:33+00:00,1,0.44217313353577725,8.367763030769089
98782,3.3,2011-03-10 21:41:32+00:00,1,0.39444155233045874,8.366258525509748
63492,3.3,2009-07-07 15:54:50+00:00,1,0.3945089917439813,8.364828353878313
179826,4.1,2011-01-11 12:08:57+00:00,1,0.4901964837657937,8.363993083962837
30104,4.1,2009-07-21 15:22:00+00:00,1,0.49023874906537335,8.363271993118733
114714,3.5,2014-05-13 20:24:00+00:00,2,0.4185391459754971,8.362419701130904
95446,4.1,2010-07-02 01:51:07+00:00,2,0.490401279605498,8.360500207703849
179126,4.1,2011-01-10 12:32:50+00:00,1,0.4904585807175183,8.359523436213285
23658,3.7,2010-05-27 13:31:39+00:00,1,0.4426769522324397,8.358239527359025
55684,2.9,2009-10-26 17:56:34+00:00,1,0.347000840684403,8.357328455689673
113314,3.5,2015-05-14 08:06:07+00:00,1,0.4190875272603807,8.351477370085119
196767,2.5,2011-06-25 12:30:12+00:00,1,0.29946333278174336,8.34826747160416
3484,3.3,2011-02-20 21:51:00+00:00,2,0.3953876632625773,8.346239163786116
72828,3.7,2009-05-09 18:18:42+00:00,2,0.4433533231225255,8.34548836566962
183970,3.5,2012-11-09 23:03:42+00:00,1,0.419479130092111,8.343680886416102
76332,3.0,2014-01-07 06:40:00+00:00,1,0.35958090403377946,8.343045935826938
34896,3.7,2011-06-23 09:22:00+00:00,1,0.44349489170833034,8.342824391387463
66382,3.3,2011-11-20 09:26:28+00:00,1,0.39558877452731034,8.34199606382455
81,3.5,2015-05-21 01:35:16+00:00,2,0.4195742643579332,8.341789040269154
91441,4.0,2015-02-16 20:43:26+00:00,1,0.4796498910633541,8.339416050178283
199449,3.7,2010-10-03 03:34:26+00:00,1,0.4439708823770887,8.333879871106927
155448,3.3,2010-07-10 14:18:51+00:00,3,0.39617218703690976,8.329711443606596
37059,4.0,2013-10-11 11:15:00+00:00,1,0.48020921874952366,8.329702645892755
7009,3.0,2013-08-20 22:34:00+00:00,3,0.3602871915260754,8.326690680545267
132938,4.1,2012-05-03 08:09:00+00:00,5,0.4924371593221383,8.325935446552881
145430,4.1,2011-12-24 18:17:00+00:00,1,0.4924880915114901,8.325074394015767
73966,3.3,2009-12-31 10:05:00+00:00,1,0.39639806348015083,8.32496498854678
43897,3.7,2009-06-22 12:20:00+00:00,5,0.4447075877251723,8.320073914022323
161402,4.0,2015-02-28 17:03:50+00:00,1,0.4809515563908469,8.31684594185903
123634,3.0,2014-07-04 20:13:00+00:00,1,0.36075272786989515,8.31594543363216
48799,3.0,2013-02-27 18:22:42+00:00,1,0.3607784011213887,8.315353664951273
193828,4.0,2013-09-16 10:19:00+00:00,1,0.48111064925554264,8.314095741155366
35453,3.0,2015-02-02 22:53:22+00:00,1,0.36083640278067025,8.31401703620106
160666,3.7,2009-09-08 22:10:40+00:00,1,0.4450615398170104,8.313457059267076
21830,4.0,2014-03-23 22:58:27+00:00,2,0.4813002757640744,8.310820087625993
125031,2.9,2009-06-12 18:54:00+00:00,1,0.348945770129893,8.31074696483781
175522,4.0,2013-12-25 14:17:00+00:00,6,0.4816510470088575,8.304767579850067
129852,3.3,2009-05-07 11:52:55+00:00,1,0.3974099780996456,8.303767348218333
37600,2.9,2010-04-03 17:44:49+00:00,1,0.3493942106532467,8.300080286327583
4761,4.0,2012-10-05 01:08:46+00:00,1,0.48197926591925144,8.299112187680997
13658,3.5,2013-11-19 18:14:53+00:00,1,0.42186836087324747,8.296426858736613
14119,3.3,2009-12-01 18:06:00+00:00,1,0.39781814521934916,8.29524756388486
15179,4.1,2012-01-29 02:23:17+00:00,1,0.4943675426007048,8.2934247228919
132649,3.5,2013-07-20 11:28:00+00:00,6,0.42223701064001434,8.289183353905438
39885,3.7,2010-07-27 11:59:00+00:00,1,0.4463701452938141,8.28908483017956
13211,4.0,2014-04-02 20:07:20+00:00,1,0.4826571480243074,8.287456254141198
110714,3.3,2012-02-09 18:10:00+00:00,1,0.3983169660212943,8.284859249062416
130106,3.7,2009-07-07 10:17:10+00:00,1,0.4468029148165334,8.281056092750195
140070,4.1,2011-01-31 09:54:48+00:00,1,0.4951737872308844,8.279921324042734
26593,3.7,2011-06-11 15:24:22+00:00,1,0.44688842346264374,8.279471576665916
94827,4.1,2012-03-14 12:21:00+00:00,1,0.49525087635887555,8.278632498630857
30185,4.0,2014-08-30 10:41:00+00:00,5,0.483178206935965,8.27851906932159
53953,4.0,2014-08-18 07:54:00+00:00,5,0.4831798775779371,8.278490445527295
189119,4.0,2012-10-20 01:32:00+00:00,4,0.483189596817241,8.278323925738281
192493,3.5,2014-04-05 02:23:00+00:00,1,0.42283346440654235,8.277490536167331
187763,3.7,2011-11-09 09:28:00+00:00,2,0.44708811344780225,8.275773586255223
81097,3.5,2013-10-09 07:34:00+00:00,6,0.4229620226466278,8.274974613794454
154321,4.0,2012-12-25 00:07:00+00:00,1,0.48340911382685836,8.27456472289985
101276,4.1,2011-01-15 00:26:00+00:00,2,0.49555896029577845,8.273485757482582
140438,4.1,2010-04-07 20:42:46+00:00,2,0.4956277800638092,8.27233695309038
72427,3.7,2009-09-18 15:59:00+00:00,1,0.44735856758292675,8.270770402344272
103481,3.7,2010-06-02 13:43:00+00:00,3,0.44740337828614607,8.269942024518171
84403,3.3,2010-09-25 03:11:00+00:00,2,0.39904760071396556,8.269690117408866
165908,3.7,2009-11-29 16:11:00+00:00,1,0.44754177501117065,8.267384647852479
120219,4.0,2013-01-05 18:01:00+00:00,2,0.48400444969839207,8.264386830519026
23898,3.0,2014-06-30 23:48:59+00:00,1,0.36300495454130505,8.264350010844385
185996,3.7,2011-02-05 11:36:00+00:00,2,0.44773132025699,8.263884683957926
168351,2.9,2011-10-13 22:55:59+00:00,1,0.3509427357265381,8.263456412614678
89320,4.1,2011-06-07 13:52:46+00:00,1,0.496191188165496,8.262943997773123
88746,4.0,2013-03-24 16:54:58+00:00,1,0.48412744432116567,8.262287228125901
110442,3.3,2010-04-30 15:52:00+00:00,5,0.3994404226617637,8.261557450820039
139483,3.5,2015-03-14 03:52:22+00:00,2,0.42364924250450914,8.261551417651237
196270,3.3,2011-08-24 11:19:33+00:00,1,0.39948953772592544,8.260541737300775
144745,4.1,2009-03-23 19:59:00+00:00,1,0.49636119736895723,8.260113848005671
140651,4.0,2012-10-21 14:30:00+00:00,1,0.48435823705646347,8.258350315891716
125139,4.1,2010-01-29 17:47:00+00:00,1,0.49649367838637076,8.257909775055353
140457,3.3,2010-12-14 18:09:00+00:00,2,0.39962213535580354,8.257800827428753
48700,3.7,2009-08-21 04:06:38+00:00,1,0.448061637747098,8.257792429193442
28054,4.1,2010-08-28 16:25:00+00:00,5,0.49654673444857633,8.257027416670295
